00-00, 0, 0
1A-1A, -3.3171544246236113, -3.8303199999999995
2A-1A, 1.6585772123118043, -4.7879000000000005
3A-1A, 4.975731636935416, -0.9575800000000018
4A-1A, 3.3171544246236118, 3.830319999999999
5A-1A, -1.6585772123118028, 4.787900000000001
6A-1A, -4.975731636935417, 0.9575800000000002
1B-1A, -6.634308849247223, -7.660639999999999
2B-1A, 3.3171544246236087, -9.575800000000001
3B-1A, 9.951463273870832, -1.9151600000000035
4B-1A, 6.6343088492472235, 7.660639999999998
5B-1A, -3.3171544246236055, 9.575800000000003
6B-1A, -9.951463273870834, 1.9151600000000004
1B-2A, -1.6585772123118059, -8.618219999999999
2B-2A, 6.634308849247219, -5.745480000000001
3B-2A, 8.292886061559027, 2.8727399999999967
4B-2A, 1.6585772123118068, 8.618219999999997
5B-2A, -6.634308849247216, 5.745480000000004
6B-2A, -8.292886061559027, -2.8727399999999976
1C-1A, -9.951463273870834, -11.490959999999998
2C-1A, 4.9757316369354125, -14.3637
3C-1A, 14.927194910806246, -2.872740000000005
4C-1A, 9.951463273870836, 11.490959999999996
5C-1A, -4.975731636935408, 14.363700000000001
6C-1A, -14.927194910806248, 2.8727400000000003
1C-2A, -4.975731636935416, -12.44854
2C-2A, 8.292886061559027, -10.533380000000001
3C-2A, 13.268617698494444, 1.9151599999999973
4C-2A, 4.975731636935417, 12.448539999999998
5C-2A, -8.292886061559026, 10.533380000000001
6C-2A, -13.268617698494444, -1.9151600000000042
1C-3A, 8.208880973492657e-16, -13.40612
2C-3A, 11.610040486182637, -6.70306
3C-3A, 11.610040486182639, 6.703059999999997
4C-3A, 8.208880973492657e-16, 13.40612
5C-3A, -11.610040486182637, 6.703060000000004
6C-3A, -11.610040486182637, -6.703060000000002
1D-1A, -13.268617698494445, -15.321279999999998
2D-1A, 6.634308849247217, -19.151600000000002
3D-1A, 19.902926547741664, -3.830320000000007
4D-1A, 13.268617698494447, 15.321279999999996
5D-1A, -6.634308849247211, 19.151600000000006
6D-1A, -19.902926547741668, 3.830320000000001
1D-2A, -8.292886061559027, -16.278859999999998
2D-2A, 9.95146327387083, -15.321279999999998
3D-2A, 18.24434933542986, 0.957579999999996
4D-2A, 8.29288606155903, 16.278859999999998
5D-2A, -9.951463273870825, 15.321280000000002
6D-2A, -18.24434933542986, -0.9575800000000018
1D-3A, -3.3171544246236118, -17.236439999999998
2D-3A, 13.268617698494438, -11.490960000000001
3D-3A, 16.585772123118055, 5.7454799999999935
4D-3A, 3.3171544246236135, 17.236439999999995
5D-3A, -13.268617698494433, 11.490960000000008
6D-3A, -16.585772123118055, -5.745479999999995
1D-4A, 1.6585772123118065, -18.19402
2D-4A, 16.585772123118055, -7.66064
3D-4A, 14.92719491080625, 10.533379999999998
4D-4A, -1.6585772123118043, 18.19402
5D-4A, -16.585772123118048, 7.660640000000009
6D-4A, -14.927194910806248, -10.533379999999998
1E-1A, -16.585772123118055, -19.151599999999995
2E-1A, 8.29288606155902, -23.9395
3E-1A, 24.87865818467708, -4.7879000000000085
4E-1A, 16.58577212311806, 19.151599999999995
5E-1A, -8.292886061559013, 23.939500000000002
6E-1A, -24.878658184677082, 4.7879000000000005
1E-2A, -11.610040486182644, -20.109179999999995
2E-2A, 11.610040486182632, -20.109180000000006
3E-2A, 23.220080972365277, -1.031178741167217e-14
4E-2A, 11.610040486182646, 20.109179999999995
5E-2A, -11.610040486182625, 20.109180000000006
6E-2A, -23.220080972365277, 2.8436397838749497e-15
1E-3A, -6.634308849247225, -21.06676
2E-3A, 14.927194910806245, -16.278860000000005
3E-3A, 21.561503760053473, 4.7878999999999925
4E-3A, 6.634308849247227, 21.06676
5E-3A, -14.927194910806241, 16.27886000000001
6E-3A, -21.561503760053473, -4.7879
1E-4A, -1.6585772123118059, -22.024340000000002
2E-4A, 18.24434933542986, -12.448540000000003
3E-4A, 19.902926547741668, 9.575799999999996
4E-4A, 1.6585772123118088, 22.02434
5E-4A, -18.244349335429852, 12.448540000000008
6E-4A, -19.902926547741668, -9.575800000000001
1E-5A, 3.3171544246236078, -22.98192
2E-5A, 21.56150376005347, -8.618220000000006
3E-5A, 18.244349335429867, 14.363699999999994
4E-5A, -3.317154424623605, 22.98192
5E-5A, -21.561503760053466, 8.618220000000019
6E-5A, -18.244349335429867, -14.363699999999994
1F-1A, -19.902926547741668, -22.981919999999995
2F-1A, 9.951463273870825, -28.7274
3F-1A, 29.854389821612493, -5.74548000000001
4F-1A, 19.90292654774167, 22.98191999999999
5F-1A, -9.951463273870816, 28.727400000000003
6F-1A, -29.854389821612497, 5.745480000000001
1F-2A, -14.927194910806254, -23.939499999999995
2F-2A, 13.268617698494436, -24.897080000000003
3F-2A, 28.19581260930069, -0.9575800000000111
4F-2A, 14.927194910806257, 23.939499999999995
5F-2A, -13.26861769849443, 24.897080000000006
6F-2A, -28.19581260930069, 0.9575800000000021
1F-3A, -9.951463273870832, -24.89708
2F-3A, 16.585772123118055, -21.066760000000002
3F-3A, 26.537235396988887, 3.8303199999999946
4F-3A, 9.951463273870834, 24.897079999999995
5F-3A, -16.58577212311805, 21.066760000000002
6F-3A, -26.537235396988887, -3.8303200000000084
1F-4A, -4.975731636935418, -25.85466
2F-4A, 19.90292654774166, -17.23644
3F-4A, 24.878658184677082, 8.61821999999999
4F-4A, 4.9757316369354205, 25.854659999999996
5F-4A, -19.90292654774165, 17.236440000000012
6F-4A, -24.878658184677082, -8.618219999999994
1F-5A, 1.6417761946985314e-15, -26.81224
2F-5A, 23.220080972365274, -13.40612
3F-5A, 23.220080972365277, 13.406119999999994
4F-5A, 1.6417761946985314e-15, 26.81224
5F-5A, -23.220080972365274, 13.406120000000008
6F-5A, -23.220080972365274, -13.406120000000003
1F-6A, 4.975731636935417, -27.769819999999996
2F-6A, 26.537235396988883, -9.575800000000003
3F-6A, 21.561503760053476, 18.194019999999995
4F-6A, -4.975731636935413, 27.76982
5F-6A, -26.537235396988883, 9.575800000000012
6F-6A, -21.56150376005347, -18.194020000000002
1G-1A, -23.220080972365277, -26.812239999999996
2G-1A, 11.610040486182628, -33.515299999999996
3G-1A, 34.83012145854791, -6.703060000000011
4G-1A, 23.22008097236528, 26.812239999999992
5G-1A, -11.61004048618262, 33.5153
6G-1A, -34.830121458547914, 6.703060000000001
1G-2A, -18.244349335429863, -27.76982
2G-2A, 14.927194910806245, -29.684980000000007
3G-2A, 33.17154424623612, -1.9151600000000102
4G-2A, 18.244349335429867, 27.76982
5G-2A, -14.927194910806236, 29.68498000000001
6G-2A, -33.17154424623612, 1.9151599999999993
1G-3A, -13.268617698494444, -28.7274
2G-3A, 18.244349335429856, -25.85466
3G-3A, 31.512967033924305, 2.872739999999993
4G-3A, 13.268617698494447, 28.727399999999996
5G-3A, -18.244349335429845, 25.854660000000006
6G-3A, -31.512967033924305, -2.8727400000000034
1G-4A, -8.29288606155903, -29.68498
2G-4A, 21.56150376005347, -22.024340000000002
3G-4A, 29.8543898216125, 7.66063999999999
4G-4A, 8.292886061559033, 29.68498
5G-4A, -21.561503760053455, 22.024340000000016
6G-4A, -29.8543898216125, -7.660639999999993
1G-5A, -3.317154424623612, -30.64256
2G-5A, 24.87865818467708, -18.194020000000002
3G-5A, 28.195812609300695, 12.44853999999999
4G-5A, 3.3171544246236158, 30.64256
5G-5A, -24.878658184677068, 18.194020000000016
6G-5A, -28.195812609300695, -12.448539999999994
1G-6A, 1.6585772123118077, -31.60014
2G-6A, 28.19581260930069, -14.363700000000001
3G-6A, 26.53723539698889, 17.236439999999995
4G-6A, -1.6585772123118037, 31.60014
5G-6A, -28.195812609300685, 14.363700000000017
6G-6A, -26.537235396988887, -17.236439999999995
1G-7A, 6.634308849247219, -32.557719999999996
2G-7A, 31.5129670339243, -10.533380000000005
3G-7A, 24.878658184677086, 22.024339999999988
4G-7A, -6.6343088492472155, 32.557719999999996
5G-7A, -31.512967033924298, 10.533380000000015
6G-7A, -24.87865818467708, -22.02434
1J-3A, -21.561503760053466, -31.600139999999996
2J-3A, 16.58577212311805, -34.472879999999996
3J-3A, 38.147275883171524, -2.8727400000000025
4J-3A, 21.561503760053466, 31.600139999999996
5J-3A, -16.58577212311804, 34.472879999999996
6J-3A, -38.147275883171524, 2.87273999999999
1H-3A, -16.585772123118055, -32.557719999999996
2H-3A, 19.90292654774166, -30.642559999999996
3H-3A, 36.48869867085972, 1.915159999999992
4H-3A, 16.58577212311806, 32.557719999999996
5H-3A, -19.90292654774165, 30.642560000000003
6H-3A, -36.48869867085972, -1.9151600000000035
1H-4A, -11.61004048618264, -33.515299999999996
2H-4A, 23.220080972365267, -26.812240000000003
3H-4A, 34.830121458547914, 6.703059999999987
4H-4A, 11.610040486182644, 33.515299999999996
5H-4A, -23.220080972365263, 26.812240000000003
6H-4A, -34.83012145854791, -6.703060000000008
1H-5A, -6.6343088492472235, -34.472879999999996
2H-5A, 26.537235396988876, -22.981920000000002
3H-5A, 33.17154424623611, 11.490959999999987
4H-5A, 6.634308849247227, 34.47287999999999
5H-5A, -26.537235396988866, 22.981920000000017
6H-5A, -33.17154424623611, -11.49095999999999
1H-6A, -1.6585772123118072, -35.43046
2H-6A, 29.85438982161249, -19.151600000000002
3H-6A, 31.512967033924305, 16.278859999999987
4H-6A, 1.6585772123118114, 35.43046
5H-6A, -29.85438982161249, 19.151600000000006
6H-6A, -31.512967033924298, -16.278860000000005
1H-7A, 3.317154424623613, -36.38804
2H-7A, 33.17154424623611, -15.32128
3H-7A, 29.8543898216125, 21.066759999999995
4H-7A, -3.3171544246236087, 36.38804
5H-7A, -33.171544246236095, 15.321280000000018
6H-7A, -29.854389821612497, -21.066759999999995
1J-9A, 8.292886061559024, -37.34562
2J-9A, 36.48869867085971, -11.490960000000005
3J-9A, 28.195812609300695, 25.85465999999999
4J-9A, -8.292886061559019, 37.34562
5J-9A, -36.488698670859705, 11.490960000000024
6J-9A, -28.19581260930069, -25.85465999999999
1J-3AA, -23.220080972365274, -34.472879999999996
2J-3AA, 18.244349335429856, -37.34562
3J-3AA, 41.46443030779513, -2.8727400000000087
4J-3AA, 23.220080972365277, 34.472879999999996
5J-3AA, -18.244349335429842, 37.345620000000004
6J-3AA, -41.46443030779513, 2.8727399999999954
1J-3AAA, -19.90292654774167, -36.38803999999999
2J-3AAA, 21.56150376005346, -35.430460000000004
3J-3AAA, 41.46443030779513, 0.9575799999999823
4J-3AAA, 19.902926547741675, 36.38803999999999
5J-3AAA, -21.561503760053444, 35.43046000000001
6J-3AAA, -41.46443030779513, -0.9575799999999955
1J-4A, -14.927194910806246, -37.34562
2J-4A, 24.87865818467708, -31.600140000000003
3J-4A, 39.80585309548333, 5.745479999999992
4J-4A, 14.927194910806252, 37.34562
5J-4A, -24.878658184677075, 31.600140000000003
6J-4A, -39.80585309548333, -5.745480000000013
1J-4AA, -14.927194910806252, -39.26077999999999
2J-4AA, 26.537235396988876, -32.55772
3J-4AA, 41.46443030779513, 6.703059999999985
4J-4AA, 14.927194910806257, 39.26077999999999
5J-4AA, -26.53723539698887, 32.55772000000001
6J-4AA, -41.46443030779513, -6.703059999999999
1J-5A, -9.951463273870836, -38.3032
2J-5A, 28.195812609300688, -27.769820000000003
3J-5A, 38.14727588317153, 10.533379999999987
4J-5A, 9.951463273870841, 38.3032
5J-5A, -28.195812609300685, 27.769820000000006
6J-5A, -38.147275883171524, -10.533380000000008
1J-5AA, -9.951463273870834, -40.21836
2J-5AA, 29.85438982161249, -28.7274
3J-5AA, 39.80585309548333, 11.490959999999987
4J-5AA, 9.95146327387084, 40.21836
